fecha;hora;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050
01-01-2020;14;27,14;24,68168964;23,92109781;24,1756437;23,61558058;23,86403478;23,57629535;24,10403519;25,11308121;25,60066558;25,02966226;23,45700999;23,84563537;24,24171996;24,63115342;25,03811605;25,80032404;26,15805581;26,87482472;27,94267426;28,80806813;28,61263656;28,72216278;28,71725213;28,85282346;28,8913006;28,96614144;28,96210103;29,04570646;29,46690376;29,18171291
01-01-2020;15;27,14;24,68168964;23,92109781;24,1756437;23,61558058;23,86403478;23,57629535;24,10403519;25,11308121;25,60066558;25,02966226;23,45700999;23,84563537;24,24171996;24,63115342;25,03811605;25,80032404;26,15805581;26,87482472;27,94267426;28,80806813;28,61263656;28,72216278;28,71725213;28,85282346;28,8913006;28,96614144;28,96210103;29,04570646;29,46690376;29,18171291
01-01-2020;16;27,14;24,68168964;23,92109781;24,1756437;23,61558058;23,86403478;23,57629535;24,10403519;25,11308121;25,60066558;25,02966226;23,45700999;23,84563537;24,24171996;24,63115342;25,03811605;25,80032404;26,15805581;26,87482472;27,94267426;28,80806813;28,61263656;28,72216278;28,71725213;28,85282346;28,8913006;28,96614144;28,96210103;29,04570646;29,46690376;29,18171291
01-01-2020;17;25,44;23,13567371;22,42272396;22,66132556;22,13634377;22,36923525;22,0995193;22,59420248;23,5400437;23,99708667;23,46184996;21,98770575;22,35198835;22,72326293;23,08830299;23,46977422;24,18423889;24,519563;25,19143481;26,19239621;27,00358339;26,8203933;26,92305899;26,91845594;27,04553532;27,08160233;27,15175528;27,14796795;27,22633649;27,62115076;27,35382374
01-01-2020;18;23,49;21,36230249;20,70400102;20,92431358;20,43957214;20,65461227;20,4055703;20,86233554;21,73567714;22,15768734;21,66347703;20,30232736;20,63868735;20,98150339;21,31856278;21,67079388;22,33049417;22,64011537;23,26048757;24,18472433;24,93373325;24,76458485;24,85938112;24,85513089;24,97246953;25,00577196;25,07054762;25,0670506;25,13941211;25,5039635;25,25712735
01-01-2020;19;28,51;25,9275966;25,12861086;25,39600597;24,80767142;25,06866734;24,76640312;25,32078273;26,38076438;26,89296152;26,29313453;24,64109635;25,04933914;25,46541769;25,87450936;26,30201505;27,10269854;27,47848825;28,23143894;29,35319245;30,26227054;30,05697378;30,17202877;30,16687023;30,30928507;30,3497045;30,42832323;30,42407887;30,51190461;30,95436353;30,65477653
01-01-2020;20;32,48;29,53799851;28,62775449;28,93238421;28,26212444;28,55946387;28,21510955;28,84668618;30,05426963;30,6377899;29,95443737;28,07235389;28,53744424;29,01146147;29,47751891;29,9645545;30,87673267;31,30485088;32,16264948;33,44060649;34,47627314;34,24238893;34,37346526;34,3675884;34,52983441;34,57588222;34,66544857;34,66061317;34,7606686;35,26473966;34,92343535
01-01-2020;21;34,52;31,39321762;30,42580311;30,74956598;30,03720861;30,3532233;29,98724081;30,65848544;31,94191464;32,56208459;31,83581214;29,83551897;30,32982067;30,83360992;31,32893943;31,8465647;32,81603485;33,27104225;34,18271737;35,54094014;36,64165483;36,39308084;36,5323898;36,52614382;36,69858016;36,74752014;36,84271196;36,83757287;36,94391256;37,47964325;37,11690234
01-01-2020;22;34,52;31,39321762;30,42580311;30,74956598;30,03720861;30,3532233;29,98724081;30,65848544;31,94191464;32,56208459;31,83581214;29,83551897;30,32982067;30,83360992;31,32893943;31,8465647;32,81603485;33,27104225;34,18271737;35,54094014;36,64165483;36,39308084;36,5323898;36,52614382;36,69858016;36,74752014;36,84271196;36,83757287;36,94391256;37,47964325;37,11690234
01-01-2020;23;34,52;31,39321762;30,42580311;30,74956598;30,03720861;30,3532233;29,98724081;30,65848544;31,94191464;32,56208459;31,83581214;29,83551897;30,32982067;30,83360992;31,32893943;31,8465647;32,81603485;33,27104225;34,18271737;35,54094014;36,64165483;36,39308084;36,5323898;36,52614382;36,69858016;36,74752014;36,84271196;36,83757287;36,94391256;37,47964325;37,11690234
01-01-2020;24;34;30,92031863;29,96747699;30,28636278;29,58473617;29,89599051;29,53552108;30,19665425;31,46075023;32,0715781;31,35624602;29,38608473;29,8729404;30,36914071;30,85700871;31,36683661;32,32170292;32,76985621;33,6677981;35,00556098;36,08969479;35,84486526;35,9820757;35,97592381;36,14576262;36,19396538;36,28772325;36,28266157;36,3873994;36,91505998;36,55778331
02-01-2020;1;32,06;29,15604163;28,25756801;28,55825855;27,89666593;28,19016046;27,85025899;28,47366869;29,66563683;30,24161158;29,56709551;27,70934931;28,16842557;28,63631327;29,09634409;29,57708182;30,47746458;30,90004677;31,74675315;33,00818485;34,03045926;33,79959942;33,92898079;33,92317993;34,08332793;34,1287803;34,21718845;34,21241559;34,3111772;34,80873009;34,4718392
02-01-2020;2;34,44;31,32046393;30,3552914;30,67830395;29,96759747;30,2828798;29,91774547;30,58743448;31,86788935;32,48662205;31,76203273;29,76637524;30,25953139;30,76215311;31,2563347;31,77276038;32,73998378;33,1939367;34,10349902;35,45857412;36,5567379;36,30873999;36,44772609;36,44149459;36,61353131;36,66235787;36,75732908;36,7522019;36,85829515;37,39278429;37,03088403
02-01-2020;3;33,83;30,76571704;29,81763961;30,13493097;29,43681249;29,74651056;29,38784347;30,04567098;31,30344648;31,91122021;31,19946479;29,23915431;29,7235757;30,217295;30,70272366;31,21000243;32,16009441;32,60600693;33,49945911;34,83053317;35,90924631;35,66564093;35,80216532;35,79604419;35,96503381;36,01299555;36,10628464;36,10124827;36,2054624;36,73048468;36,37499439
02-01-2020;4;31,98;29,08328794;28,1870563;28,48699652;27,82705479;28,11981696;27,78076365;28,40261774;29,59161154;30,16614905;29,49331611;27,64020558;28,09813629;28,56485646;29,02373937;29,50327749;30,40141351;30,82294122;31,6675348;32,92581882;33,94554233;33,71525856;33,84431709;33,83853069;33,99827907;34,04361802;34,13180558;34,12704462;34,22555979;34,72187113;34,38582089
02-01-2020;5;33,33;30,31100647;29,37694142;29,68954328;29,00174284;29,30686364;28,95349757;29,60160254;30,84078839;31,43957935;30,73834353;28,80700601;29,28426775;29,77068999;30,24894412;30,74872542;31,68477525;32,12409728;33,00434443;34,31574551;35,37851551;35,13851056;35,27301715;35,26698649;35,43347847;35,48073136;35,57264165;35,56767971;35,67035358;36,18761616;35,83737993
02-01-2020;6;34,38;31,26589867;30,30240762;30,62485743;29,91538911;30,23012217;29,86562396;30,53414627;31,81237038;32,43002515;31,70669818;29,71451745;30,20681444;30,70856051;31,20188116;31,71740714;32,68294549;33,13610755;34,04408526;35,3967996;36,4930502;36,24548434;36,38422831;36,37800767;36,54974467;36,59848617;36,69329192;36,68817367;36,7940821;37,32764007;36,9663703
02-01-2020;7;34,38;31,26589867;30,30240762;30,62485743;29,91538911;30,23012217;29,86562396;30,53414627;31,81237038;32,43002515;31,70669818;29,71451745;30,20681444;30,70856051;31,20188116;31,71740714;32,68294549;33,13610755;34,04408526;35,3967996;36,4930502;36,24548434;36,38422831;36,37800767;36,54974467;36,59848617;36,69329192;36,68817367;36,7940821;37,32764007;36,9663703
02-01-2020;8;34,38;31,26589867;30,30240762;30,62485743;29,91538911;30,23012217;29,86562396;30,53414627;31,81237038;32,43002515;31,70669818;29,71451745;30,20681444;30,70856051;31,20188116;31,71740714;32,68294549;33,13610755;34,04408526;35,3967996;36,4930502;36,24548434;36,38422831;36,37800767;36,54974467;36,59848617;36,69329192;36,68817367;36,7940821;37,32764007;36,9663703
02-01-2020;9;32,8;29,82901327;28,90980133;29,21743233;28,54056902;28,8408379;28,49309092;29,13088999;30,35037081;30,93964005;30,24955498;28,3489288;28,81860133;29,29728868;29,76793781;30,25977179;31,18093694;31,61327305;32,47952287;33,77007059;34,81594085;34,57975237;34,71212009;34,70618533;34,87002982;34,91653131;35,00698008;35,00209705;35,10313824;35,61217551;35,2675086
