barra_mnemotecnico	barra_referencia_mnemotecnico	fecha	hora	costo_en_dolares	costo_en_pesos	nombre
BA03T002SE027T002	BA02T002SE032T002	2020-01-01	1	32,83	24,44587	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-01	2	32,83	24,44587	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-01	3	32,83	24,44587	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-01	4	32,83	24,44587	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-01	5	32,32	24,06612	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-01	6	31,8	23,67892	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-01	7	29,87	22,2418	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-01	8	24,94	18,57082	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-01	9	24,42	18,18362	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-01	10	24,42	18,18362	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-01	11	24,42	18,18362	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-01	12	24,52	18,25808	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-01	13	26,51	19,73988	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-01	14	27,14	20,20899	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-01	15	27,14	20,20899	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-01	16	27,14	20,20899	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-01	17	25,44	18,94313	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-01	18	23,49	17,49112	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-01	19	28,51	21,22912	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-01	20	32,48	24,18526	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-01	21	34,52	25,70428	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-01	22	34,52	25,70428	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-01	23	34,52	25,70428	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-01	24	34,0	25,31708	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-02	1	32,06	23,87252	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-02	2	34,44	25,64471	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-02	3	33,83	25,19049	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-02	4	31,98	23,81295	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-02	5	33,33	24,81818	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-02	6	34,38	25,60004	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-02	7	34,38	25,60004	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-02	8	34,38	25,60004	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-02	9	32,8	24,42354	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-02	10	33,46	24,91499	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-02	11	33,65	25,05646	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-02	12	34,69	25,83087	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-02	13	35,57	26,48613	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-02	14	34,63	25,78619	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-02	15	34,58	25,74896	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-02	16	34,58	25,74896	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-02	17	34,58	25,74896	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-02	18	34,58	25,74896	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-02	19	37,61	28,00516	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-02	20	37,61	28,00516	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-02	21	37,61	28,00516	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-02	22	37,61	28,00516	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-02	23	37,61	28,00516	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-02	24	37,61	28,00516	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-03	1	39,14	29,30568	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-03	2	39,14	29,30568	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-03	3	39,14	29,30568	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-03	4	39,14	29,30568	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-03	5	39,14	29,30568	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-03	6	39,56	29,62015	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-03	7	46,35	34,7041	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-03	8	39,14	29,30568	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-03	9	36,29	27,17177	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-03	10	36,29	27,17177	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-03	11	36,29	27,17177	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-03	12	36,29	27,17177	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-03	13	36,29	27,17177	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-03	14	36,29	27,17177	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-03	15	36,29	27,17177	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-03	16	36,29	27,17177	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-03	17	36,29	27,17177	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-03	18	33,93	25,40475	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-03	19	35,55	26,61771	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-03	20	37,36	27,97293	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-03	21	37,36	27,97293	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-03	22	37,36	27,97293	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-03	23	37,36	27,97293	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-03	24	37,36	27,97293	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-04	1	38,62	29,12566	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-04	2	38,62	29,12566	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-04	3	38,62	29,12566	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-04	4	38,62	29,12566	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-04	5	34,42	25,95819	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-04	6	34,42	25,95819	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-04	7	34,42	25,95819	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-04	8	32,42	24,44987	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-04	9	29,33	22,11951	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-04	10	31,63	23,85408	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-04	11	31,63	23,85408	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-04	12	31,63	23,85408	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-04	13	31,63	23,85408	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-04	14	31,63	23,85408	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-04	15	31,63	23,85408	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-04	16	31,47	23,73342	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-04	17	30,63	23,09992	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-04	18	30,1	22,70022	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-04	19	30,22	22,79072	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-04	20	32,52	24,52528	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-04	21	37,53	28,30362	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-04	22	37,98	28,643	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-04	23	37,98	28,643	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-04	24	37,98	28,643	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-05	1	38,72	29,20108	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-05	2	38,72	29,20108	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-05	3	35,57	26,82547	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-05	4	33,94	25,59619	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-05	5	33,55	25,30207	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-05	6	34,42	25,95819	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-05	7	33,07	24,94007	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-05	8	31,2	23,52979	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-05	9	30,33	22,87367	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-05	10	30,38	22,91138	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-05	11	31,38	23,66554	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-05	12	32,97	24,86466	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-05	13	32,03	24,15574	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-05	14	30,87	23,28092	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-05	15	32,09	24,20099	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-05	16	31,03	23,40158	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-05	17	30,19	22,76809	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-05	18	32,09	24,20099	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-05	19	31,73	23,9295	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-05	20	35,43	26,71989	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-05	21	41,47	31,27502	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-05	22	47,9	36,12426	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-05	23	49,9	37,63258	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-05	24	50,71	38,24345	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-06	1	46,72	35,23436	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-06	2	38,26	28,85416	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-06	3	38,26	28,85416	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-06	4	38,26	28,85416	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-06	5	39,11	29,4952	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-06	6	48,41	36,50889	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-06	7	48,41	36,50889	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-06	8	48,41	36,50889	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-06	9	46,72	35,23436	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-06	10	46,72	35,23436	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-06	11	46,72	35,23436	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-06	12	46,72	35,23436	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-06	13	41,65	31,41076	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-06	14	36,58	27,58717	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-06	15	36,58	27,58717	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-06	16	38,1	28,7335	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-06	17	46,72	35,23436	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-06	18	46,72	35,23436	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-06	19	47,86	36,0941	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-06	20	83,89	63,26648	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-06	21	147,65	111,35172	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-06	22	148,48	111,97768	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-06	23	113,77	85,80078	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-06	24	82,86	62,4897	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-07	1	79,09	59,98897	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-07	2	79,09	59,98897	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-07	3	79,09	59,98897	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-07	4	65,75	49,87072	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-07	5	63,99	48,53578	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-07	6	46,9	35,57318	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-07	7	39,86	30,23341	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-07	8	39,86	30,23341	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-07	9	35,34	26,80504	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-07	10	34,36	26,06172	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-07	11	34,78	26,38028	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-07	12	42,82	32,47854	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-07	13	47,3	35,87658	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-07	14	47,3	35,87658	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-07	15	47,3	35,87658	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-07	16	47,3	35,87658	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-07	17	39,05	29,61903	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-07	18	35,52	26,94156	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-07	19	35,15	26,66092	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-07	20	40,94	31,05258	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-07	21	68,37	51,85796	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-07	22	83,44	63,28841	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-07	23	83,44	63,28841	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-07	24	88,35	67,01259	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-08	1	78,65	60,70364	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-08	2	54,08	41,74003	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-08	3	39,86	30,76475	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-08	4	39,83	30,74159	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-08	5	39,36	30,37884	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-08	6	39,36	30,37884	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-08	7	39,8	30,71844	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-08	8	39,86	30,76475	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-08	9	34,64	26,73584	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-08	10	31,66	24,43582	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-08	11	34,72	26,79759	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-08	12	42,68	32,94128	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-08	13	46,28	35,71983	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-08	14	33,86	26,13383	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-08	15	32,4	25,00697	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-08	16	32,4	25,00697	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-08	17	32,4	25,00697	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-08	18	32,4	25,00697	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-08	19	31,4	24,23515	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-08	20	32,66	25,20764	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-08	21	46,87	36,1752	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-08	22	65,7	50,70857	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-08	23	88,33	68,17486	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-08	24	90,34	69,72622	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-09	1	55,93	43,2406	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-09	2	37,46	28,96108	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-09	3	35,25	27,25248	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-09	4	35,25	27,25248	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-09	5	35,9	27,75501	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-09	6	37,65	29,10797	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-01-09	7	63,33	48,96169	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
